index,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,fluxQ1,fluxQ2,fluxQ3,fluxQ4
261_v,0.1908674211889414,0.5475294002240645,4.694741426634272,3.6568135975991503,5.812629752400851,0.7718862661861428,1.5884609369555216,0.8871697359906454,2.55e+19,2.66e+19,2.57e+19,2.56e+19
262,1.6363618740093555,0.892383173044478,3.8646498638138596,4.9618506037787355,4.816162789580438,3.4112462305453146,1.5237334697759355,0.0073716188110592995,2.53e+19,2.58e+19,2.64e+19,2.53e+19
262_h,4.961850603778735,3.8646498638138578,0.8923831730444789,1.6363618740093564,0.007371618811058411,1.5237334697759355,3.4112462305453146,4.816162789580439,2.58e+19,2.53e+19,2.53e+19,2.64e+19
262_r,1.4670225175991485,2.8719390766342716,4.759451837403652,6.27581368836853,4.646823433170231,5.390802134135109,2.4185354433657285,1.3213347034008525,2.64e+19,2.53e+19,2.53e+19,2.58e+19
262_v,6.275813688368528,4.759451837403651,2.8719390766342716,1.4670225175991494,1.3213347034008507,2.4185354433657285,5.390802134135108,4.646823433170232,2.53e+19,2.64e+19,2.58e+19,2.53e+19
263,1.1654943940093556,3.5137157102240644,3.324911573813859,4.588199354778736,1.5393910295804378,4.5285065305453145,5.442106376955522,4.642776821990646,2.58e+19,2.58e+19,2.52e+19,2.5e+19
263_h,4.588199354778735,3.324911573813857,3.5137157102240657,1.1654943940093574,4.642776821990645,5.442106376955522,4.5285065305453145,1.5393910295804387,2.58e+19,2.58e+19,2.5e+19,2.52e+19
263_r,4.7437942775991475,1.7546787766342717,0.8410789302240644,1.6404084851889422,5.117690913170231,2.7694695969555223,2.958273733365729,1.6949859524008524,2.52e+19,2.5e+19,2.58e+19,2.58e+19
263_v,1.6404084851889413,0.8410789302240644,1.7546787766342717,4.743794277599149,1.6949859524008524,2.958273733365729,2.7694695969555223,5.1176909131702315,2.5e+19,2.52e+19,2.58e+19,2.58e+19
267,1.1238032740093553,3.818207630224064,4.491176824813859,2.7160587647787366,0.9261843795804374,2.353040560545315,0.47781786977593566,5.766565295990645,2.58e+19,2.64e+19,2.54e+19,2.48e+19
267_h,2.716058764778735,4.4911768248138575,3.818207630224066,1.1238032740093562,5.766565295990644,0.47781786977593566,2.353040560545315,0.9261843795804383,2.64e+19,2.58e+19,2.48e+19,2.54e+19
267_r,5.35700092759915,3.930144746634271,5.8053674374036515,0.5166200111889427,5.159382033170231,2.464977676955522,1.7920084823657287,3.567126542400853,2.54e+19,2.48e+19,2.58e+19,2.64e+19
267_v,0.5166200111889419,5.805367437403651,3.930144746634273,5.35700092759915,3.5671265424008514,1.7920084823657287,2.464977676955522,5.159382033170232,2.48e+19,2.54e+19,2.64e+19,2.58e+19
268,2.8978100711889416,2.152335203044478,0.6500421438138595,5.814714431958322,5.642562569580438,3.105858630545315,2.639292139775936,3.388000788811059,2.57e+19,2.43e+19,2.51e+19,2.63e+19
268_h,5.814714431958321,0.6500421438138577,2.15233520304448,2.8978100711889425,3.388000788811059,2.639292139775936,3.105858630545315,5.642562569580438,2.43e+19,2.57e+19,2.63e+19,2.51e+19
268_r,0.6406227375991485,3.177326676634271,3.6438931674036503,2.895184518368529,3.3853752359906437,4.130850104135108,5.6331431633657285,0.46847087522126607,2.51e+19,2.63e+19,2.57e+19,2.43e+19
268_v,2.895184518368528,3.6438931674036503,3.177326676634273,0.6406227375991485,0.4684708752212652,5.6331431633657285,4.130850104135108,3.3853752359906455,2.63e+19,2.51e+19,2.43e+19,2.57e+19
269,3.699064211188942,0.5171045830444783,5.773255440993445,0.7845927347787356,4.269861739580438,4.221458700545314,4.929422287955521,4.362776773990646,2.56e+19,2.51e+19,2.61e+19,2.6e+19
269_h,0.7845927347787347,5.773255440993443,0.5171045830444783,3.699064211188942,4.362776773990646,4.929422287955521,4.221458700545314,4.269861739580438,2.51e+19,2.56e+19,2.6e+19,2.61e+19
269_r,2.013323567599148,2.061726606634272,1.3537630192240648,1.920408533188942,2.5841210959906444,5.766080724135108,0.5099298661861429,5.498592572400852,2.61e+19,2.6e+19,2.56e+19,2.51e+19
269_v,1.9204085331889402,1.3537630192240648,2.061726606634272,2.0133235675991497,5.4985925724008515,0.5099298661861429,5.766080724135108,2.584121095990646,2.6e+19,2.61e+19,2.51e+19,2.56e+19
26_h,2.190649044778734,4.020521113813858,5.110343140224065,0.4014678040093571,4.272508373990643,3.287265929775936,5.831386900545315,1.0883696395804385,2.57e+19,2.48e+19,2.59e+19,2.48e+19
26_r,5.194815667599149,0.4517984066342713,2.995919377403652,2.010676933188943,5.881717503170231,1.1728421669555225,2.2626641933657297,4.092536262400852,2.48e+19,2.59e+19,2.48e+19,2.57e+19
26_v,2.0106769331889414,2.9959193774036503,0.4517984066342713,5.1948156675991495,4.092536262400852,2.2626641933657297,1.1728421669555225,5.881717503170232,2.59e+19,2.48e+19,2.57e+19,2.48e+19
27,3.1072242721889416,2.9967160732240643,2.3190163538138577,2.459082714778736,0.692898609580439,5.297148610545315,2.1034226597759353,2.677279138811059,2.64e+19,2.57e+19,2.46e+19,2.56e+19
270,3.5968993101889417,5.124923470224065,4.255806363813859,3.419590904778735,2.7645928595804374,5.763144760545314,0.35086213977593594,2.568254298811059,2.57e+19,2.63e+19,2.55e+19,2.54e+19
270_h,3.419590904778734,4.255806363813857,5.124923470224066,3.5968993101889417,2.568254298811059,0.35086213977593594,5.763144760545315,2.764592859580439,2.63e+19,2.57e+19,2.54e+19,2.55e+19
270_r,3.518592447599149,0.520040546634271,5.932323167403652,3.714931008368529,2.6862859969906445,1.1582618369555213,2.027378943365729,2.863594402400853,2.55e+19,2.54e+19,2.57e+19,2.63e+19
270_v,3.714931008368528,5.93232316740365,0.5200405466342719,3.5185924475991506,2.8635944024008513,2.027378943365729,1.1582618369555213,2.6862859969906445,2.54e+19,2.55e+19,2.63e+19,2.57e+19
271,5.188444631188942,0.11842962304447813,3.9366672838138577,1.1438616747787353,4.508696369580438,2.875394180545314,0.3252098197759352,4.522619908990645,2.5e+19,2.59e+19,2.65e+19,2.54e+19
271_h,1.1438616747787345,3.9366672838138577,0.11842962304447902,5.1884446311889425,4.522619908990645,0.3252098197759352,2.875394180545314,4.508696369580439,2.59e+19,2.5e+19,2.54e+19,2.65e+19
271_r,1.7744889375991484,3.4077911266342715,5.957975487403651,1.7605653981889429,1.0947406759906446,6.164755684135108,2.3465180233657286,5.139323632400853,2.65e+19,2.54e+19,2.5e+19,2.59e+19
271_v,1.760565398188941,5.957975487403651,3.4077911266342724,1.7744889375991484,5.139323632400852,2.3465180233657286,6.164755684135108,1.0947406759906455,2.54e+19,2.65e+19,2.59e+19,2.5e+19
272,2.7759639241889413,5.251926520224064,0.7013408938138586,0.6683136247787367,3.4265862195804377,0.5488043313657283,5.900799626955521,1.8854962588110595,2.63e+19,2.55e+19,2.59e+19,2.58e+19
272_h,0.6683136247787349,0.7013408938138577,5.251926520224065,2.775963924188943,1.8854962588110595,5.900799626955521,0.5488043313657283,3.4265862195804395,2.55e+19,2.63e+19,2.58e+19,2.59e+19
272_r,2.8565990875991485,5.734380975813858,0.38238568022406483,4.3976890483685285,3.507221382990645,1.0312587869555223,5.581844413365729,5.614871682400853,2.59e+19,2.58e+19,2.63e+19,2.55e+19
272_v,4.397689048368528,0.38238568022406483,5.73438097581386,2.8565990875991503,5.614871682400851,5.581844413365729,1.0312587869555223,3.5072213829906467,2.58e+19,2.59e+19,2.55e+19,2.63e+19
273,1.705949884009355,5.667578050224064,1.4274454838138588,2.7678814947787345,3.714989889580437,0.7634992223657289,4.655553556955522,2.290659618811059,2.54e+19,2.6e+19,2.59e+19,2.58e+19
273_h,2.7678814947787345,1.427445483813857,5.667578050224066,1.7059498840093568,2.290659618811059,4.655553556955521,0.7634992223657289,3.7149898895804387,2.6e+19,2.54e+19,2.58e+19,2.59e+19
273_r,2.5681954175991493,5.519686084813857,1.6276317502240651,3.992525688368529,4.577235423170232,0.6156072569555224,4.855739823365729,3.5153038124008518,2.59e+19,2.58e+19,2.54e+19,2.6e+19
273_v,3.992525688368528,1.6276317502240643,5.519686084813859,2.5681954175991493,3.5153038124008518,4.855739823365728,0.6156072569555224,4.577235423170232,2.58e+19,2.59e+19,2.6e+19,2.54e+19
274,1.5775673640093553,4.023081800224064,0.03587067381385722,3.9449607747787354,1.3643078995804387,5.682116770545314,3.205254409775936,5.903778945990645,2.62e+19,2.57e+19,2.54e+19,2.58e+19
274_h,3.9449607747787345,0.03587067381385722,4.023081800224066,1.5775673640093562,5.903778945990644,3.205254409775936,5.682116770545315,1.3643078995804387,2.57e+19,2.62e+19,2.58e+19,2.54e+19
274_r,4.918877407599148,0.601068536634271,3.0779308974036503,0.3794063611889431,4.705617943170231,2.260103506955522,6.247314633365729,2.3382245324008526,2.54e+19,2.58e+19,2.62e+19,2.57e+19
274_v,0.3794063611889422,3.0779308974036503,0.6010685366342727,4.918877407599149,2.338224532400851,6.247314633365729,2.260103506955522,4.705617943170232,2.58e+19,2.54e+19,2.57e+19,2.62e+19
275,2.7808787911889414,3.3745727602240647,5.760887540993444,5.493146073778735,2.3257109095804367,0.6100360323657288,2.6028541197759356,6.192471575990646,2.7e+19,2.53e+19,2.55e+19,2.58e+19
275_h,5.4931460737787345,5.760887540993444,3.3745727602240656,2.780878791188943,6.192471575990645,2.6028541197759356,0.6100360323657288,2.3257109095804385,2.53e+19,2.7e+19,2.58e+19,2.55e+19
275_r,3.9574743975991487,5.6731492748138574,3.6803311874036524,0.09071373118894144,3.502306515990645,2.9086125469555206,0.5222977661861421,0.7900392334008526,2.55e+19,2.58e+19,2.7e+19,2.53e+19
275_v,0.09071373118894144,3.6803311874036506,5.673149274813859,3.9574743975991495,0.7900392334008508,0.5222977661861421,2.9086125469555206,3.5023065159906466,2.58e+19,2.55e+19,2.53e+19,2.7e+19
276,5.360031711188942,1.5459791530444784,1.5677057238138588,3.207928944778736,3.474575549580438,2.0549860105453153,2.725016679775935,4.509672909990646,2.49e+19,2.56e+19,2.63e+19,2.59e+19
276_h,3.207928944778735,1.567705723813857,1.5459791530444793,5.360031711188943,4.509672909990645,2.725016679775935,2.0549860105453153,3.4745755495804396,2.56e+19,2.49e+19,2.59e+19,2.63e+19
276_r,2.8086097575991484,4.228199296634271,3.558168627403653,1.7735123971889415,0.9231535959906445,4.737206154135107,4.715479583365729,3.075256362400852,2.63e+19,2.59e+19,2.49e+19,2.56e+19
276_v,1.7735123971889415,3.558168627403651,4.228199296634273,2.80860975759915,3.075256362400852,4.715479583365728,4.737206154135108,0.9231535959906454,2.59e+19,2.63e+19,2.56e+19,2.49e+19
277,2.6046188471889415,1.8875544130444784,3.1651510038138575,1.6468984947787355,5.286601909580438,3.0087012305453147,4.9982211569555215,0.7056630088110598,2.62e+19,2.65e+19,2.59e+19,2.53e+19
277_h,1.6468984947787346,3.1651510038138575,1.8875544130444801,2.6046188471889433,0.705663008811058,4.9982211569555215,3.0087012305453147,5.286601909580439,2.65e+19,2.62e+19,2.53e+19,2.59e+19
277_r,0.9965833975991485,3.2744840766342715,1.2849641502240665,5.577522298368528,3.6785664599906447,4.395630894135108,3.1180343033657287,4.6362868124008525,2.59e+19,2.53e+19,2.62e+19,2.65e+19
277_v,5.577522298368528,1.2849641502240647,3.2744840766342733,0.9965833975991494,4.636286812400852,3.1180343033657287,4.395630894135108,3.6785664599906447,2.53e+19,2.59e+19,2.65e+19,2.62e+19
278,1.564817764009355,0.21675829304447802,3.8107065538138585,1.4876698947787368,2.419186579580437,2.3357613005453146,5.673666606955521,2.981238578811059,2.5e+19,2.58e+19,2.6e+19,2.53e+19
278_h,1.487669894778735,3.8107065538138576,0.21675829304447802,1.564817764009355,2.981238578811059,5.673666606955521,2.3357613005453146,2.4191865795804386,2.58e+19,2.5e+19,2.53e+19,2.6e+19
278_r,3.8639987275991485,3.9474240066342716,0.609518700224065,3.301946728368529,4.71836754317023,6.066427014135108,2.4724787533657278,4.795515412400852,2.6e+19,2.53e+19,2.5e+19,2.58e+19
278_v,3.301946728368528,0.609518700224065,3.9474240066342716,3.8639987275991494,4.795515412400851,2.4724787533657278,6.066427014135108,4.718367543170232,2.53e+19,2.6e+19,2.58e+19,2.5e+19
279,1.7190474240093554,0.7105639330444786,2.6346169138138578,6.2007233119583205,2.298322109580438,5.614057110545315,5.163728816955522,5.283185685990645,2.59e+19,2.62e+19,2.6e+19,2.57e+19
279_h,6.2007233119583205,2.6346169138138578,0.7105639330444795,1.7190474240093572,5.283185685990644,5.163728816955521,5.614057110545315,2.2983221095804396,2.62e+19,2.59e+19,2.57e+19,2.6e+19
279_r,3.9848631975991484,0.6691281966342713,1.1194564902240653,0.9999996211889428,4.564137883170233,5.572621374135108,3.6485683933657285,0.08246199522126574,2.6e+19,2.57e+19,2.59e+19,2.62e+19
279_v,0.9999996211889419,1.1194564902240645,0.6691281966342721,3.98486319759915,0.08246199522126574,3.6485683933657285,5.572621374135108,4.564137883170232,2.57e+19,2.6e+19,2.62e+19,2.59e+19
27_h,2.4590827147787344,2.3190163538138577,2.9967160732240643,3.107224272188942,2.677279138811059,2.1034226597759353,5.297148610545315,0.692898609580439,2.57e+19,2.64e+19,2.56e+19,2.46e+19
27_r,5.590286697599148,0.9860366966342715,4.179762647403653,3.605906168368529,3.175961034990644,3.286469233955522,3.9641689533657285,3.824102592400852,2.46e+19,2.56e+19,2.64e+19,2.57e+19
27_v,3.605906168368528,4.179762647403651,0.9860366966342724,5.590286697599149,3.824102592400852,3.9641689533657285,3.286469233955522,3.175961034990646,2.56e+19,2.46e+19,2.57e+19,2.64e+19
280,4.690452691188941,3.0335092792240643,0.8940793838138585,2.163605154778736,5.2789040195804375,0.5333884903657289,5.656582176955522,5.3888709759906455,2.63e+19,2.59e+19,2.53e+19,2.53e+19
280_h,2.163605154778736,0.8940793838138577,3.0335092792240665,4.690452691188943,5.388870975990645,5.656582176955522,0.5333884903657289,5.278904019580438,2.59e+19,2.63e+19,2.53e+19,2.53e+19
280_r,1.0042812875991487,5.749796816813857,0.6266031302240656,0.8943143311889425,1.592732615990645,3.2496760279555215,5.389105923365729,4.119580152400852,2.53e+19,2.53e+19,2.63e+19,2.59e+19
280_v,0.8943143311889417,0.6266031302240647,5.749796816813859,1.0042812875991487,4.119580152400852,5.389105923365729,3.2496760279555215,1.592732615990645,2.53e+19,2.53e+19,2.59e+19,2.63e+19
282,2.476552074009355,2.099206353044478,4.935149705813858,3.3026304647787352,4.442585599580438,6.095589500545315,5.440122796955522,3.01043391881106,2.56e+19,2.53e+19,2.46e+19,2.5e+19
282_h,3.3026304647787343,4.935149705813858,2.0992063530444796,2.476552074009355,3.0104339188110583,5.440122796955523,6.095589500545314,4.442585599580439,2.53e+19,2.56e+19,2.5e+19,2.46e+19
282_r,1.8405997075991483,0.18759580663427133,0.8430625102240654,3.272751388368528,3.8066332331702313,4.1839789541351085,1.3480356013657282,2.9805548424008528,2.46e+19,2.5e+19,2.56e+19,2.53e+19
282_v,3.272751388368528,0.8430625102240645,0.18759580663427222,1.84059970759915,2.980554842400851,1.34803560136573,4.1839789541351085,3.806633233170232,2.5e+19,2.46e+19,2.53e+19,2.56e+19
283,2.6810349341889417,0.16503542304447816,1.9944394338138594,1.7391595047787352,1.618184009580439,0.8262055803657287,4.011114559775937,4.2285146989906455,2.57e+19,2.58e+19,2.54e+19,2.62e+19
283_h,1.7391595047787334,1.9944394338138576,0.16503542304447905,2.6810349341889417,4.228514698990644,4.011114559775937,0.8262055803657287,1.618184009580439,2.58e+19,2.57e+19,2.62e+19,2.54e+19
283_r,4.665001297599148,5.456979726813858,2.272070747403653,2.0546706081889425,3.6021503729906446,6.118149884135108,4.288745873365729,4.544025802400853,2.54e+19,2.62e+19,2.57e+19,2.58e+19
283_v,2.0546706081889425,2.2720707474036503,5.456979726813859,4.665001297599149,4.544025802400853,4.288745873365729,6.118149884135108,3.6021503729906463,2.62e+19,2.54e+19,2.58e+19,2.57e+19
284,1.3122721240093558,4.135393620224065,1.2287503438138572,3.8821886247787347,4.959315149580438,1.900458650545314,5.761378256955522,6.036920725990646,2.6e+19,2.6e+19,2.59e+19,2.51e+19
284_h,3.8821886247787347,1.2287503438138572,4.135393620224065,1.3122721240093576,6.036920725990645,5.761378256955522,1.900458650545314,4.959315149580439,2.6e+19,2.6e+19,2.51e+19,2.59e+19
284_r,1.3238701575991483,4.38272665663427,0.5218070502240657,0.24626458118894234,4.970913183170231,2.1477916869555216,5.054434963365729,2.4009966824008515,2.59e+19,2.51e+19,2.6e+19,2.6e+19
284_v,0.24626458118894146,0.5218070502240639,4.382726656634272,1.3238701575991492,2.4009966824008515,5.054434963365729,2.1477916869555216,4.970913183170231,2.51e+19,2.59e+19,2.6e+19,2.6e+19
285,2.930372755188942,0.5238627830444784,0.01476621381385712,1.5554949047787368,2.5716551795804374,3.700369610545316,4.592638558955522,1.7484065688110597,2.55e+19,2.53e+19,2.64e+19,2.59e+19
285_h,1.555494904778735,0.01476621381385712,0.5238627830444784,2.9303727551889427,1.7484065688110597,4.592638558955521,3.700369610545316,2.571655179580439,2.53e+19,2.55e+19,2.59e+19,2.64e+19
285_r,3.711530127599149,2.5828156966342712,1.6905467482240653,4.534778738368528,3.3528125519906453,5.759322524135108,6.268419093365729,4.727690402400852,2.64e+19,2.59e+19,2.55e+19,2.53e+19
285_v,4.534778738368527,1.6905467482240644,2.582815696634272,3.7115301275991506,4.727690402400851,6.268419093365729,5.759322524135108,3.3528125519906453,2.59e+19,2.64e+19,2.53e+19,2.55e+19
287,0.5067398540093553,2.6191109982240643,4.338036503813859,0.9968169047787363,1.4995702595804374,3.661299650545315,4.217587818955522,6.146006815990646,2.58e+19,2.58e+19,2.6e+19,2.55e+19
287_h,0.9968169047787345,4.338036503813857,2.619110998224066,0.5067398540093571,6.146006815990645,4.217587818955522,3.661299650545315,1.4995702595804383,2.58e+19,2.58e+19,2.55e+19,2.6e+19
287_r,4.78361504759915,2.621885656634271,2.065597488224064,0.13717849118894243,5.776445453170231,3.664074308955522,1.9451488033657292,5.286368402400853,2.6e+19,2.55e+19,2.58e+19,2.58e+19
287_v,0.13717849118894154,2.065597488224064,2.621885656634273,4.78361504759915,5.286368402400852,1.9451488033657292,3.664074308955522,5.776445453170232,2.55e+19,2.6e+19,2.58e+19,2.58e+19
288,3.7264131911889415,3.3409219402240646,3.6083647638138583,3.678642974778736,1.7015505995804379,5.372629280545315,4.751467206955522,5.131095045990645,2.64e+19,2.65e+19,2.52e+19,2.52e+19
288_h,3.678642974778735,3.6083647638138574,3.3409219402240637,3.726413191188943,5.131095045990644,4.751467206955521,5.372629280545315,1.7015505995804387,2.65e+19,2.64e+19,2.52e+19,2.52e+19
288_r,4.5816347075991475,0.9105560266342714,1.5317181002240652,1.1520902611889419,2.5567721159906434,2.9422633669555225,2.6748205433657297,2.604542332400852,2.52e+19,2.52e+19,2.64e+19,2.65e+19
288_v,1.1520902611889419,1.5317181002240643,0.9105560266342714,4.581634707599149,2.6045423324008503,2.6748205433657297,2.9422633669555225,2.556772115990645,2.52e+19,2.52e+19,2.65e+19,2.64e+19
289,0.28834141400935565,1.9426202530444776,6.102250090993444,2.3731061647787364,1.800091419580438,5.9252556505453144,2.015793589775935,5.211772695990645,2.55e+19,2.58e+19,2.56e+19,2.58e+19
289_h,2.3731061647787346,6.102250090993444,1.9426202530444794,0.28834141400935565,5.2117726959906445,2.015793589775935,5.925255650545315,1.8000914195804398,2.58e+19,2.55e+19,2.58e+19,2.56e+19
